"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
"60",4308,1196.60296445732,44005.9836891101,44005.6711239205,1195.81338097708,44049.642801936,44090.0033584314,1202.58333436757,43944.7555155885,43940.6398821698,1163.65145420034,45217.4742426273,45225.8998539865,1279.48549230495,49319.5027126172,49332.4347564567,868.042678967008,22012.0332214357,22025.3414354139,815.474285214521,23396.9335016558,23409.4167675666,905.721933007989,24846.025339149,24856.7588969483,880.792515884056,23839.6544577178,23852.107884399,504.992536982823,505.214192016793,505.216676440579,500.039892422555,NA,NA
"61",4381,1196.86104049837,44007.5727751082,44007.2601687646,1196.11719831189,44051.2308093053,44091.5913255658,1202.62384328644,43946.3440591469,43942.228038298,1166.097151694,45219.0602036934,45227.4854362284,1279.58393629,49321.0895742381,49334.0212330277,868.164073465192,22013.6239638262,22026.9317863332,818.035524944919,23398.5219359902,23411.0048303338,905.863446842646,24847.612512002,24858.3456851417,880.803885211105,23841.2436642494,23853.6967177623,506.605109590426,506.820305022254,506.822792852602,501.622477930861,NA,NA
"62",4454,1197.09365774437,44009.09028465,44008.777639006,1196.39194602609,44052.7472888025,44093.1077666404,1202.65905774722,43947.8610506818,43943.7446598536,1168.41027959412,45220.5747290581,45228.999599832,1279.67088567849,49322.6049595942,49335.5362506776,868.27255504108,22015.1430551523,22028.450503821,820.480694693224,23400.0388232208,23412.5213627335,905.990185030996,24849.1281945715,24859.8610003778,880.813590603676,23842.7612888955,23855.2139860486,508.14521139846,508.354074631857,508.356565712611,503.133619213549,NA,NA
"63",4527,1197.30332766536,44010.5394417202,44010.226758546,1196.64040553716,44054.1954622239,44094.5559033698,1202.68966972804,43949.3097130776,43945.1929689347,1170.59802386593,45222.0210363661,45230.4455616735,1279.74768261184,49324.0520881574,49336.983028097,868.369497262378,22016.5937227592,22029.9008144282,822.815054506197,23401.4873860104,23413.9695866746,906.103690317775,24850.575606961,24861.3080619795,880.821875583479,23844.2105558855,23856.66291273,509.616099324947,509.8187593753,509.82125355746,504.576541548081,NA,NA
"64",4600,1197.49231397883,44011.9233250872,44011.6106060733,1196.86509213307,44055.5784062482,44095.9388123548,1202.7162807665,43950.6931240515,43946.5760425082,1172.66718095774,45223.4021983314,45231.8263937331,1279.81551251927,49325.4340343866,49338.3646389988,868.456127588248,22017.9790486246,22031.2857993741,825.043626056372,23402.8707018647,23415.352578943,906.205344367708,24851.9578242321,24862.6899442631,880.828948032103,23845.5945442213,23858.0465760856,511.020883918408,511.217471009852,511.219968151246,505.954324610026,NA,NA
"65",4673,1197.66265709007,44013.2448748439,44012.9321216046,1197.06828043592,44056.8990589725,44097.2594316182,1202.73941378006,43952.0142226929,43947.8968189466,1174.62417891485,45224.7211492652,45233.145029621,1279.87542241593,49326.753734259,49339.6840186478,868.533542911107,22019.3019759059,22032.6084010917,827.171203444678,23404.1917096708,23416.6732777385,906.296384584081,24853.2777829381,24864.0095830703,880.834985407053,23846.9161942187,23859.3679157408,512.362535935865,512.553181131357,512.555681096329,507.269909046105,NA,NA
"66",4746,1197.81619612164,44014.5068986539,44014.1941127308,1197.25202742915,44058.1602261547,44098.5205668465,1202.75952334165,43953.275815707,43949.1581042704,1176.47509734889,45225.9806913099,45234.4042708102,1279.92833706457,49328.0139915082,49340.9439700972,868.602723445211,22020.5653151932,22033.8714294796,829.202363513499,23405.4532159411,23417.9344889167,906.377919171268,24854.5382873622,24865.2697820048,880.84013919441,23848.1783137542,23860.6297389127,513.643892625228,513.82872748746,513.831230146569,508.526102750512,NA,NA
"67",4819,1197.95458876953,44015.7120777165,44015.3992605817,1197.41819328145,44059.3645871742,44099.7248973515,1202.77700461212,43954.4805833778,43950.3625781102,1178.22568632471,45227.1835003921,45235.6067925882,1279.97507325002,49329.2174835803,49342.1471701436,868.664545137897,22021.7717504808,22035.0775678713,831.141475692381,23406.6579007753,23419.1388919504,906.450940624562,24855.742015476,24866.4732183889,880.844538709795,23849.3835842306,23861.8347263744,514.867663725345,515.046820006467,515.049325236207,509.725586857892,NA,NA
"68",4892,1198.07932920063,44016.862972463,44016.5501255225,1197.56846017825,44060.5147007244,44100.8749817616,1202.79220110541,43955.6310852626,43951.5127993989,1179.88138422363,45228.3321319083,45236.7551497411,1280.01635238701,49330.3667673228,49343.2961750139,868.719790760615,22022.9238448687,22036.2293787365,832.992711397536,23407.8083235547,23420.2890456225,906.516337811512,24856.8915246282,24867.6224489516,880.848294343166,23850.5345662735,23862.9854381503,516.036437196395,516.210046554653,516.212554237175,510.870921465769,NA,NA
"69",4965,1198.19176418464,44017.9620279965,44017.6491525927,1197.7043493514,44061.6130102487,44101.9732634582,1202.80541143863,43956.7297656299,43952.6112118088,1181.44733463821,45229.429026153,45237.8517819805,1280.05281165587,49331.4642844159,49344.3934257959,868.769159820193,22024.0240460087,22037.3293091242,834.760053005392,23408.9069283797,23421.3873934613,906.574906791833,24857.989256978,24868.7199152603,880.851500329028,23851.6337051713,23864.0843189547,517.15268469276,517.320878434244,517.323388457103,511.964551098651,NA,NA
"70",5038,1198.29310763454,44019.0115792864,44018.6986767014,1197.82723647939,44062.6618491314,44103.0220757668,1202.81689520007,43957.7789586521,43953.660148943,1182.92840235144,45230.476513504,45238.8990191276,1280.08501383796,49332.5123665606,49345.4412536249,868.813277415828,22025.0746913041,22038.3796958627,836.447302419481,23409.9560492621,23422.4362689329,906.627360507594,24859.0375446836,24869.7679489081,880.85423711039,23852.6833360705,23865.1337033856,518.218766789939,518.381675633758,518.38418788966,513.008809925454,NA,NA
"71",5111,1198.38445371269,44020.0138561291,44019.7009275872,1197.93836561408,44063.6634456556,44104.0236469138,1202.82687805023,43958.7808933643,43954.6618392932,1184.32918844961,45231.4768193728,45239.8990860624,1280.1134560027,49333.5132404321,49346.4418846358,868.852702153939,22026.0780128755,22039.3827705233,838.058089249083,23410.957915084,23423.4379003979,906.674337461641,24860.0386148572,24870.7687764671,880.856573356476,23853.6856889368,23866.1358208851,519.236937976547,519.394691841855,519.397206228425,514.005926741393,NA,NA
"72",5184,1198.46678864408,44020.9709878854,44020.6580345558,1198.03886177489,44064.6199277366,44104.9801047608,1202.83555615607,43959.7376984006,43955.6184109741,1185.65404461607,45232.432068933,45240.8541074507,1280.1385771803,49334.4690324107,49347.3974446926,868.887933221106,22027.0361423033,22040.3406641618,839.595878617241,23411.9146543329,23424.3944158459,906.716409489896,24860.9945942958,24871.7245242192,880.858567686691,23854.6428932923,23867.0928004755,520.209351421988,520.362079235352,520.364595654907,514.958029724971,NA,NA
"73",5257,1198.54100136414,44021.8850080043,44021.5720310034,1198.129742338,44065.5333274433,44105.8934813249,1202.84310004581,43960.6514065157,43956.5318962447,1186.90708665018,45233.3442916346,45241.7661122578,1280.16076513855,49335.3817730988,49348.3099639054,868.919416704655,22027.951115156,22041.2554118458,841.063978614934,23412.8282996239,23425.3078474167,906.754088722136,24861.9075140003,24872.6372226729,880.860270141384,23855.5569827404,23868.0066752824,521.138063529845,521.285893051575,521.288411410908,515.867150980224,NA,NA
"74",5330,1198.60789311624,44022.7578583431,44022.4448587372,1198.21192733575,44066.4055853148,44106.7657170962,1202.84965795989,43961.5239589042,43957.4042358262,1188.09220725347,45234.2154255163,45242.6370380596,1280.18036236839,49336.2534016356,49349.1813809427,868.947551240907,22028.8248753151,22042.1289569782,842.465547417433,23413.700792018,23426.1801357169,906.787833815992,24862.7793134901,24873.5088108777,880.861723437274,23856.4298992856,23868.8793868543,522.025038286647,522.168095954757,522.170616164933,516.735230873897,NA,NA
"75",5403,1198.66818610232,44023.5913932929,44023.2783721001,1198.28624877067,44067.2385544835,44107.5986651602,1202.85535876392,43962.3572093241,43958.2372830245,1189.21308812265,45235.0473213225,45243.4687351584,1280.19767137056,49337.0857698164,49350.0135471505,868.972693062613,22029.6592791045,22042.9631554264,843.803600078168,23414.5339851458,23427.0131339439,906.818055540047,24863.6118449238,24874.3411405431,880.862964039427,23857.2634974597,23869.7127892877,522.87215141519,523.010562205764,523.013084181925,517.564122176842,NA,NA
"76",5476,1198.72253128028,44024.3873837183,44024.0743419111,1198.35345903822,44068.0340046121,44108.3940951347,1202.86031448097,43963.1529280356,43959.032807668,1190.27321138727,45235.8417464356,45244.2629705143,1280.21295932495,49337.8806460271,49350.8082304856,868.995160509492,22030.4560992349,22043.7597794646,845.081015014709,23415.3296491458,23427.8086118218,906.845121773993,24864.4068770341,24875.1359799733,880.864023076142,23858.0595482617,23870.5086531656,523.681194341211,523.815081644009,523.817605305186,518.355594018437,NA,NA
"77",5549,1198.77151539201,44025.1475207198,44024.8344592266,1198.41423854374,44068.7936256531,44109.1536969294,1202.86462249285,43963.9128055619,43959.7924998676,1191.27587042719,45236.6003886304,45245.0214314991,1280.22646221479,49338.639719001,49351.5671192714,869.015238058971,22031.2170285694,22044.5205215394,846.30054020081,23416.089474425,23428.5682593623,906.86936198672,24865.1660988854,24875.8950178233,880.864927120005,23858.8197429203,23871.2686693197,524.453877981791,524.583363490006,524.585888758941,519.111335662501,NA,NA
"78",5622,1198.81566729825,44025.8734192264,44025.5603389339,1198.46920259056,44069.5190314393,44109.8790843362,1202.8683674537,43964.6384562807,43960.5179736072,1192.22418010391,45237.3248596602,45245.745729481,1280.23838846924,49339.3646014064,49352.2918257851,869.033179928166,22031.9436837202,22045.2469978652,847.464799077853,23416.8150752499,23429.2936904544,906.891071246833,24865.8911234625,24876.6198666869,880.865698854633,23859.5456964869,23871.994452422,525.1918363635,525.317039976651,525.319566779628,519.832960112742,NA,NA
"79",5695,1198.85546368848,44026.5666214265,44026.2535231815,1198.51890760899,44070.2117631124,44110.5717984578,1202.87162295349,43965.331421854,43961.210770173,1193.12108643711,45238.0166986807,45246.4374032481,1280.24892218068,49340.0568332732,49352.9838896827,869.049213292723,22032.6376084834,22045.9407518581,848.57629619839,23417.5079931767,23429.9864462935,906.910513814436,24866.5834910971,24877.3120665226,880.866357643837,23860.238951267,23872.687544416,525.896630077945,526.017669816937,526.020198083617,520.522007555444,NA,NA
"80",5768,1198.89133422747,44027.2286000446,44026.9154846558,1198.56385678941,44070.8732923973,44111.2333109816,1202.87445296409,43965.9931745035,43961.8723614275,1193.96937575683,45238.6773755202,45247.0979222776,1280.25822594635,49340.7178852642,49353.6447812703,869.063541163261,22033.3002771185,22046.6032574148,849.637422613934,23418.1697003259,23430.6479986559,906.927926357887,24867.2446727406,24877.9730879254,880.866920017481,23860.9009800967,23873.349417792,526.569749582014,526.686741515477,526.689271178748,521.179948646735,NA,NA
"81",5841,1198.92366619428,44027.8607614699,44027.5476297093,1198.60450517632,44071.5050247284,44111.8650273067,1202.87691309633,43966.6251201384,43962.5041529371,1194.77168335943,45239.3082938023,45247.7286898579,1280.26644337817,49341.3491617999,49354.2759046277,869.076344955841,22033.9330974807,22047.2359220441,850.650461018588,23418.8016025099,23431.2797530251,906.943520834688,24867.876073089,24878.6043352507,880.867400086239,23861.5331894719,23873.9814787154,527.212618349815,527.32567653087,527.328207526694,521.808187651458,NA,NA
"82",5914,1198.95280866348,44028.4644487441,44028.1513013493,1198.641264275,44072.108302236,44112.4682895292,1202.87905169278,43967.2286013421,43963.1074869576,1195.53050169443,45239.9107939276,45248.3310460695,1280.27370131953,49341.9520040424,49354.8786005913,869.087786789014,22034.5374140117,22047.8400898567,851.617590659571,23419.4050422198,23431.8830515781,906.957487071578,24868.4790335672,24879.2071495984,880.867809895653,23862.1369225364,23874.5850700148,527.826595882951,527.935832295621,527.938364562895,522.408065440335,NA,NA
"83",5987,1198.97907627398,44029.0409444153,44028.7277820904,1198.67450621738,44072.6844065974,44113.044379294,1202.88091077771,43967.8049002245,43963.6836452863,1196.24818810755,45240.4861559221,45248.9062706324,1280.28011180326,49342.5276927441,49355.4541496028,869.09801153653,22035.1145105962,22048.4170444216,852.540892025216,23419.9813014775,23432.4591760369,906.969995075235,24869.0548351791,24879.7828116617,880.868159728364,23862.7134619352,23875.1614740339,528.412980585517,528.518505100035,528.52103858046,522.980862351833,NA,NA
"84",6060,1199.00275262608,44029.5914732619,44029.2782966795,1198.70456752936,44073.2345617599,44113.5945205174,1202.88252688296,43968.3552411463,43964.2338519854,1196.92697216406,45241.0356021557,45249.4555856247,1280.28577378087,49343.0774509692,49356.0037744298,869.10714866169,22035.6656132895,22048.9680114922,853.422351320514,23420.5316045593,23433.0093503916,906.981197101717,24869.6047012286,24880.3325444484,880.868458362123,23863.2640325399,23875.7119153568,528.973012509888,529.074932846224,529.07746748417,523.527800924831,NA,NA
