"","colour","x","y","ymin","ymax","se","flipped_aes","group","PANEL","fill","size","linetype","weight","alpha"
"298","#00BFC4",72.0075949367089,660.597668182669,628.296476292373,692.898860072965,16.4402235446959,FALSE,4,"1","grey60",1,1,1,0.4
"299","#00BFC4",73.2708860759494,660.569415820064,628.486909117053,692.651922523076,16.3289201173464,FALSE,4,"1","grey60",1,1,1,0.4
"300","#00BFC4",74.5341772151899,660.463283424683,628.710421034862,692.216145814504,16.1611422156052,FALSE,4,"1","grey60",1,1,1,0.4
"301","#00BFC4",75.7974683544304,660.290163391205,628.978188722086,691.602138060323,15.936745149668,FALSE,4,"1","grey60",1,1,1,0.4
"302","#00BFC4",77.0607594936709,660.098920122564,629.223221934144,690.974618310984,15.7146950502679,FALSE,4,"1","grey60",1,1,1,0.4
"303","#00BFC4",78.3240506329114,659.888121415451,629.41304636509,690.363196465812,15.5107913067394,FALSE,4,"1","grey60",1,1,1,0.4
"304","#00BFC4",79.5873417721519,659.65449619225,629.511412162084,689.797580222416,15.3418190098232,FALSE,4,"1","grey60",1,1,1,0.4
"305","#00BFC4",80.8506329113924,659.394773375344,629.476172616838,689.313374133851,15.2275645519485,FALSE,4,"1","grey60",1,1,1,0.4
"306","#00BFC4",82.1139240506329,659.105681887119,629.259229534642,688.952134239596,15.1908434325684,FALSE,4,"1","grey60",1,1,1,0.4
"307","#00BFC4",83.3772151898734,658.783950649957,628.807069283398,688.760832016516,15.257227427175,FALSE,4,"1","grey60",1,1,1,0.4
"308","#00BFC4",84.6405063291139,658.426308586243,628.062150649537,688.790466522948,15.4543382151749,FALSE,4,"1","grey60",1,1,1,0.4
"309","#00BFC4",85.9037974683544,658.02948461836,626.965234205265,689.093735031454,15.8106618100713,FALSE,4,"1","grey60",1,1,1,0.4
"310","#00BFC4",87.1670886075949,657.590207668692,625.458418367304,689.721996970081,16.35400330737,FALSE,4,"1","grey60",1,1,1,0.4
"311","#00BFC4",88.4303797468354,657.107055555057,623.48896311838,690.725147991734,17.1104817643359,FALSE,4,"1","grey60",1,1,1,0.4
"312","#00BFC4",89.6936708860759,656.583009892961,621.018991307651,692.147028478272,18.1008929229599,FALSE,4,"1","grey60",1,1,1,0.4
"313","#00BFC4",90.9569620253165,656.019667578324,618.029507073176,694.009828083471,19.3357178064733,FALSE,4,"1","grey60",1,1,1,0.4
